Ticker,Current_Price,Current_PE,Avg_ROE,Avg_Payout_Ratio,Retention_Ratio,Equity_Growth_Rate,Future_Stock_Price,Future_PE,Total_Dividends_10yr,Total_Return_10yr,Annualized_Return,Meets_15_Percent,Meets_12_Percent,ROE_Years_Count
LMT,455.0474548339844,16.915271992950686,1.0909790026301422,0.42663376599306324,0.5733662340069368,0.6255305221186886,92305.24570276144,15.223744793655618,4103.239576604804,210.8646841229759,0.7084640984215882,True,True,3
CLX,129.28500366210938,16.904836200569324,1.4174233067614448,0.6536903346994363,0.34630966530056373,0.49086739095377424,3916.1256517149313,15.214352580512392,336.4578865073203,31.893092143436206,0.4181117980211979,True,True,3
TSCO,44.20402526855469,6.676716663024161,0.40441077342357273,0.2662701111941731,0.7337298888058269,0.29672827181595646,903.7290677170993,12.0,62.553106955739594,20.859596921374052,0.36133250661489247,True,True,3
DORM,80.87000274658203,23.91783793059433,0.15457576999261163,0.0,1.0,0.15457576999261163,342.80523573096997,21.5260541375349,0.0,3.23896653998146,0.15538306835099758,True,True,3
